borlotti	-0.00099725	-0.000501424	-0.00189782	-1.90037e-05	0.000407676	-0.000159415	-0.000505469	-0.00110556	-0.00138935	0.00114594	0.00064646	0.000693222	0.000151165	4.01749e-05	0.00198175	-0.00168788	-0.000316332	-0.00098366	-0.00143628	-0.000152045	0.00150346	0.000615528	0.000725177	-0.000452216	0.00120177	-0.00109483	0.000288978	-0.000143844	-0.00129041	0.00173141	-0.000103245	0.000222997	-0.00120402	0.000723882	-0.0012427	0.000585474	0.00144878	0.000218043	-0.000583885	0.000515646	-0.000316227	-0.00168336	0.0018252	-0.000404951	0.000329387	-0.000143295	0.000387615	0.000574835	-0.000728591	-0.00081657	-0.000560795	2.77272e-05	-0.00115897	-0.000259647	0.00131122	0.000267691	-0.000260372	-0.000970344	0.00215773	-0.000240806	-0.00170074	0.000306644	-0.000594378	0.000971608	0.000279057	-0.000294885	-0.000623038	-0.000845864	-0.000347058	-0.000990284	0.000281156	0.00107996	-0.00101383	-0.000322651	-0.000828606	7.19614e-05	-0.000649094	-0.00330155	0.00068235	0.000182053	0.000446504	7.93922e-05	-0.00132856	-0.00107651	0.00141621	0.00040618	-0.000678187	-0.000122454	-0.000324096	-0.00032581	0.00141903	0.000358003	0.000952484	-0.00111806	0.000712883	0.000415622	0.000747361	-0.000449232	0.00179544	8.86376e-06
oranges	0.00151262	-0.00293011	-0.011663	0.00168051	-0.0141826	0.00599071	0.00597505	-0.00674202	-0.0171136	0.00510768	-0.00299372	0.00858721	-0.00636535	0.0215529	0.000555866	-0.0109317	-0.00159481	-0.00751186	-0.0157642	-0.0065931	-0.00955635	-0.0276419	-0.00167295	0.0053181	-0.00856264	0.00666922	0.0124599	0.00885244	0.000781428	-0.0108772	0.00769885	-0.00856657	-0.00416703	-0.0044097	-0.00305934	-0.00374596	-0.00122582	-0.00723614	-0.00146372	0.0187598	3.28308e-05	0.0143107	-0.0107199	0.0163431	0.0072735	0.000148711	0.00931935	0.00551648	-0.00275802	-0.00483007	-0.00173084	0.0050246	0.00651759	0.0010148	0.0149768	-0.0108195	0.0016387	0.00503931	0.0110854	0.00701547	0.0138328	-0.00162035	0.00382691	-0.00810554	-0.0151379	0.00907157	-0.0188462	0.0184104	0.00426343	0.00419714	0.00732156	-0.00928112	-0.00253906	-0.0163942	-0.0156175	-0.00471037	0.00718403	-0.00879001	-0.0198927	3.54923e-05	0.010747	-0.0143496	0.000272358	-0.0146627	0.0216207	-0.00319872	0.00508134	0.00582832	0.000268775	0.00969286	-0.0113877	-0.00436853	0.0267063	-0.00885011	-0.00309871	-0.00166946	-0.00690123	-0.00148597	0.0142981	-0.00469778
soups	-1.47865e-05	-0.00052419	9.05851e-05	-0.00133852	-0.000863668	0.000373174	-0.00107553	-0.000157043	0.000233784	0.0016637	-0.000189517	0.000602232	0.000974078	0.000651549	-0.0010696	-0.000161555	-0.00181344	0.000136379	-0.000243879	-0.00106668	-0.000569973	0.00204648	-0.0011468	0.00132234	-0.000548227	0.000772873	0.000806347	0.000303365	0.00134436	-0.000241689	-0.000976188	-0.000557116	0.000933182	-0.000377375	-0.000754729	0.000470522	-0.000167298	-0.000475586	-0.00113621	-0.00011128	-0.00160145	0.000570559	0.00201145	-0.0028293	2.74059e-05	0.000515861	-0.00101397	-0.000827726	-0.00201671	0.000149958	-0.00031402	-0.00055617	-0.00140762	0.00165834	0.000208565	-0.000716123	-0.000324177	0.000278012	0.000252117	-0.00106248	-0.000829661	-7.52726e-05	0.000837831	-0.0002315	-0.000169814	-0.000861542	0.00134232	-0.000382125	-0.00030279	0.00120104	0.000156362	0.000632056	0.000641341	0.00175257	0.000779482	-0.00211887	-0.00129576	0.0018291	0.000595585	0.000499532	-0.000688459	-0.000959627	-0.00117542	-0.000583481	-4.65269e-05	0.000731567	0.000520576	-0.000669752	-0.000712329	0.000163062	0.000667914	0.00109881	-0.000501118	-0.000263726	0.00142487	0.000663786	-0.00209961	7.68534e-05	-0.00108126	-0.000264024
apples	0.00539495	0.00208801	-0.0075793	-4.57328e-05	-0.0135229	0.00286446	-0.00210214	-0.00631064	-0.0118472	0.000550127	-0.00263802	0.000717663	-0.00599539	0.0155504	0.00043966	-0.0151785	0.00219668	-0.0104053	-0.0143964	-0.00347403	-0.0112981	-0.0267961	-0.00325895	0.000400675	-0.00461826	0.00482118	0.0117829	0.0136844	-0.000457583	-0.000824636	0.00240774	-0.013927	-0.00652281	-0.00641234	-0.000850021	-0.00268698	-0.000524152	-0.00642429	0.0026608	0.0209455	0.00584266	0.00971455	-0.00961113	0.0122681	0.00449617	0.0032907	0.00985066	0.00652091	0.000768356	-0.00474119	-0.00740287	0.00597479	0.00306692	0.00652994	0.0147972	-0.0151421	-0.000518917	-0.00231315	0.00680656	0.00463438	0.0199051	-0.00608362	0.00458933	-0.00376035	-0.0212005	0.00542026	-0.0221515	0.0193343	0.000282175	0.0059828	-0.000156002	-0.00799717	0.00364069	-0.00717007	-0.0185375	0.000268006	0.0135525	-0.00517841	-0.0213044	-0.00196238	0.0140166	-0.00973799	0.000401821	-0.0190108	0.0187181	-0.00185143	0.00449707	0.000432812	0.00336372	0.0104376	-0.0116861	-0.00340132	0.0276669	-0.00444808	-0.00454258	-0.00548377	-0.00586403	0.0048452	0.0151966	-0.00627648
avocados	0.00336314	0.00429498	-0.00873566	-0.00235068	-0.0148182	0.00692313	-0.00265922	-0.00643831	-0.0145522	-0.00238389	-0.00147126	-0.000799412	-0.00117944	0.00675905	-0.00109593	-0.0121331	0.00267873	-0.0130681	-0.0166215	-0.000490678	-0.00953336	-0.0286256	-0.000292018	0.00401128	-0.00828403	0.00448488	0.00784805	0.0121058	-0.00113588	-0.00470465	0.00112808	-0.0158314	-0.00634708	-0.00264737	-0.000694305	-0.00236367	-0.000764564	-0.0077797	-0.000237055	0.0254305	0.00473762	0.00541965	-0.00592513	0.00953019	0.00322441	0.00306089	0.0115346	0.00651609	0.00155643	-0.00613087	-0.00072726	0.00500738	0.00257486	0.00332073	0.0113048	-0.0165216	0.00245573	-0.00479889	0.00555891	0.000494347	0.016615	-0.00789611	-0.00412433	-0.00170876	-0.0211437	0.00345271	-0.0130142	0.0149403	-0.00634143	0.006879	0.00170305	-0.00336723	0.00355591	-0.00542903	-0.0142333	-0.00137873	0.0162703	-0.00251226	-0.0273701	-0.00676351	0.0147448	-0.0133532	-0.000575577	-0.0123331	0.0214857	-0.00709007	0.00584576	0.00411654	0.000818887	0.0126681	-0.0112262	-0.0024972	0.0279251	-0.00286254	-0.0141892	-0.00776516	-0.00817945	0.00661383	0.0166754	-0.0104423
bananas	0.000521001	0.00959839	-0.00319317	-0.00718274	-0.00532075	0.00668922	0.000664825	-0.00746465	-0.00275562	0.0122762	-0.00281191	-0.0130865	-0.00455029	0.00502368	-0.00635016	-0.00527799	0.00460702	-0.00241726	-0.011778	-0.000861845	0.00405471	-0.0114244	0.001047	0.00905923	-0.000141962	0.00565772	0.00471822	0.00869749	0.0104175	0.00166492	0.0066373	-0.0103876	-0.00431149	-0.00295872	-0.00188138	-0.00387817	0.000381454	0.00160357	0.00156721	0.0113137	-0.00133098	0.00481522	-0.00263348	0.00329395	-0.00170397	0.00354444	0.0100978	0.0031334	-0.00639549	-0.000327005	-0.00459515	0.00481965	-0.00187023	0.00357334	0.0119777	-0.00727823	-0.00116547	0.00171178	0.00746503	0.00526863	0.00896753	-0.00924616	0.0106337	-0.000768424	-0.00503707	0.0058226	-0.00711776	0.00966082	-0.0117964	0.0082881	0.00263237	-0.00313095	-0.00212029	0.00264248	-0.00489038	0.00725662	0.00347692	0.00740562	-0.00875391	0.000547745	0.00699572	-0.000887975	0.00408977	-0.00775371	0.00511874	0.00226162	0.000723874	-0.0087173	8.06171e-05	0.00889971	-0.00581322	-0.00115001	0.00980101	-0.0019217	0.000266961	0.000356673	0.00390495	-0.00248319	0.00273782	-0.00721604
berries	-0.000370918	0.0124707	-0.00192627	-0.00899207	-0.0127856	0.00141051	0.00458767	-0.0151516	-0.0118069	-0.00937673	-0.0152189	0.00154899	0.00543335	0.0156311	0.00409788	-0.0123405	-0.004286	-0.0120706	-0.0142389	-0.00652971	-0.0125502	-0.0200722	0.00343923	0.000999414	-0.0081277	0.00726912	0.0160356	-0.000524383	-0.00904631	-0.00271635	0.00542815	-0.0104888	-0.00116001	-0.003552	-0.00168805	0.000318351	0.00203835	-0.00365144	-0.00134027	0.0123795	-0.00487281	0.0177589	-0.011845	0.0116827	0.000785508	0.00524079	0.0140166	0.00634551	0.00234125	-0.00847698	0.000557056	0.00016959	0.00753707	0.011921	0.0133171	-0.0121955	-0.00863686	0.00299849	0.0181548	-0.00265329	0.0129935	-0.0115924	0.0123755	0.00370008	-0.0200376	0.0109261	-0.00924798	0.0141908	0.00764105	0.00541893	0.00674979	-0.00416283	0.00387276	-0.00171059	-0.0157053	-0.00237986	0.0128302	-0.00393703	-0.0241676	0.00210297	0.0132833	-0.0190209	-0.00273408	-0.0167811	0.0212153	-0.00210525	0.0131972	0.00552283	0.0117094	0.00611802	-0.00964834	-0.00859304	0.0182117	-0.00793155	0.00109012	-0.00444621	-0.00615537	0.00038308	0.0101724	-0.00612645
cherries	0.00437528	0.00117116	-0.0124187	-0.00049134	-0.0207729	-0.00539869	0.00670062	-0.0097154	-0.00871375	-0.00342446	-0.00657598	-0.000112593	-0.0118059	0.0180794	0.00695723	-0.0146402	0.00589096	-0.00782676	-0.0118008	0.00199354	-0.0163373	-0.0305825	0.000581182	0.000896058	-0.00214551	0.00034241	0.0122436	0.00857159	0.00123946	0.000675196	0.00565294	-0.0191522	0.000821608	-0.00647071	0.00299932	-0.00620173	0.00142905	-0.00933339	0.00130095	0.0161889	-0.0018333	0.0141841	-0.00893317	0.00882206	-0.000587304	0.000126724	0.0138852	0.00357277	-7.13186e-05	-0.0039705	-0.00788077	0.00637728	0.00364313	0.0108644	0.0135909	-0.0108246	-0.00491481	-0.00660682	0.000429388	0.00779457	0.011533	-0.0112163	0.0113125	-0.00576962	-0.0160797	0.010006	-0.0208114	0.0154384	0.00196076	0.00148367	-0.00542348	-0.00345291	0.000986325	-0.0107782	-0.0228576	-0.00103138	0.00961553	-0.00831867	-0.0238059	0.00611422	0.0156718	-0.00631744	-0.00208767	-0.0170878	0.0154111	0.00121068	0.000776249	-0.00764108	-0.00172554	0.0124508	-0.00550774	-0.00541333	0.0205421	-0.0103949	0.00229917	-0.000233227	0.00242036	-0.00386808	0.0115366	-0.00640721
grapes	0.00327491	0.00102985	-0.0118474	-0.00733565	-0.0105604	0.0101594	0.000365187	-0.00965169	-0.0179021	0.00227229	-0.00666741	-0.00123526	0.00384179	0.0119386	-0.00195138	-0.0114343	-0.00195591	-0.00895572	-0.0154173	-0.00781513	-0.00943457	-0.0283022	0.00528413	0.00353952	-0.00483587	0.00561328	0.00733462	0.011247	0.00199152	-0.00718546	0.00601447	-0.0112135	-0.00639687	-0.00645762	-0.00474795	-0.00459547	0.000462861	-0.00601037	0.00316708	0.0168261	-0.00329086	0.011116	-0.00779612	0.011743	0.00242353	-0.000922582	0.00937005	0.00534116	-0.00213967	-0.00600246	-0.00234046	0.0105588	0.00347562	0.00516902	0.0140926	-0.0180036	0.00459202	-0.00195616	0.0151634	0.000951995	0.0167225	-0.00638651	0.000709523	-0.00428234	-0.0170825	0.00161223	-0.0134532	0.0136404	-0.00501543	0.00876427	0.00555186	-0.00840963	0.0052878	-0.00921833	-0.00552701	-0.00245787	0.0112199	-0.00155092	-0.0220922	-0.00434641	0.00894905	-0.0172755	0.00613657	-0.0128797	0.0267163	-0.00647306	0.00981965	0.00986627	0.000727967	0.0119886	-0.0117448	-0.00356215	0.0246839	-0.00843902	-0.0123514	-0.00422023	-0.00927669	-7.18257e-05	0.0184014	-0.00885757
kiwis	-0.00076926	-0.0225985	-0.00591337	-0.0113879	-0.0125722	0.00262149	0.00812952	-0.0178837	-0.0152928	-0.00722846	-0.0135626	0.00693065	-0.00471283	0.0111814	0.0139529	-0.00989038	-0.00680933	-0.00564654	0.00197985	-0.00184784	-0.00875569	-0.0237096	0.000183666	-0.000485291	-0.00542293	0.0005228	0.022046	0.00466617	-0.0148402	-0.0122328	0.01341	-0.0105102	0.00668468	0.00266764	-0.0067687	-0.000689779	0.0101234	-0.00256032	0.00205214	0.00203934	0.00385048	0.00804703	-0.0133009	0.00803299	0.000852631	-0.00705175	0.0109372	0.00594032	-0.0056647	-0.00375019	0.00504752	0.0044384	-0.00111348	0.00809862	0.00991897	-0.0163316	0.00181695	0.00913815	0.0179091	-0.0013133	0.0195268	0.00102439	0.0102397	0.00486445	-0.00876064	0.00504095	-0.0117135	0.0133665	0.0106845	0.00511699	0.00601499	-0.0051022	-0.00275272	-0.005702	-0.0136102	-0.00521049	0.00276669	-0.00819998	-0.0202575	0.00203907	0.0102475	-0.0229838	0.00150391	-0.0223557	0.0182931	0.00433744	0.0131385	0.00066571	-0.00525857	-0.0023423	-0.00841474	-0.00447576	0.0111262	-0.000911401	0.00622367	0.00210401	-0.00327699	-0.00679131	0.00780707	-0.00244524
lemons	-0.00967658	0.0012997	-0.00644056	0.00330289	-0.00737866	0.00445719	0.0106178	-0.00796444	-0.00509981	0.00250754	-0.00615197	-0.00258268	-0.0112911	0.0121954	-0.00184957	-0.00642554	0.0100559	-0.00416689	-0.0150805	0.0149138	-0.00577692	-0.0146316	0.00501186	0.0122569	-0.00280594	0.0161729	0.0121123	0.00342832	-0.00182823	0.00565019	0.00751314	-0.0148673	-0.000517669	-0.00300826	0.00725277	-0.0166624	0.0105578	-0.00551228	-0.00164833	0.0181489	0.00302717	0.0274163	-0.0237511	0.0168717	-0.00169701	-0.00316925	0.00786045	-0.0117597	-0.00294862	-0.00202219	-0.000901249	0.00155233	-0.00128425	0.00569471	0.0138026	-0.000592749	-0.000620477	0.00703633	0.018383	0.00525044	0.00457914	-0.012032	0.0152946	-0.00400379	-0.0112942	0.0178455	-0.0254425	0.0143776	0.00127894	0.017256	-1.81561e-05	-0.011467	-0.00457621	-0.00521891	-0.0184123	-0.00259502	0.00466045	-0.000147207	-0.0206497	0.00133948	0.0162122	-0.00681817	-0.0082961	-0.0132273	0.0109346	-0.000532217	0.00376845	-0.00180397	0.00302405	0.0102061	-0.00516958	-0.00496723	0.0144301	-0.00920784	-0.00164978	0.00595064	0.00106748	0.00209059	0.00424088	-0.00671163
limes	0.00353136	0.00499171	-0.0114909	-0.00547466	-0.0150024	0.0089912	0.005083	-0.00916333	-0.0148273	0.00269821	-0.00719984	0.00457101	0.000520889	0.0202038	-0.000728639	-0.0101044	-0.00123208	-0.00866496	-0.0137076	-0.00633439	-0.0124295	-0.0237024	0.0036572	-0.00216527	-0.00462683	0.00626375	0.0129661	0.00777882	0.00156194	-0.00529808	0.00503453	-0.00809525	-0.00849119	-0.00971817	-0.00282675	-0.00341116	-0.00384114	-0.0041695	0.00179165	0.0170069	-0.00267108	0.0163663	-0.0103994	0.0149521	0.00500782	0.00372678	0.0105568	0.00566568	0.00110141	-0.00885586	-0.00297259	0.00741186	0.00599477	0.00740804	0.0169052	-0.0128704	0.00270448	0.00106781	0.0123244	0.00506552	0.0143133	-0.0037535	0.00777071	-0.00691858	-0.0172843	0.0093919	-0.0180422	0.0158437	0.00318465	0.00636555	0.00614737	-0.0125471	0.00305284	-0.0118973	-0.0108559	-0.00443512	0.00977144	-0.00586768	-0.0205973	-0.000383916	0.00893624	-0.013258	0.00448559	-0.0153085	0.0247336	-0.00450752	0.00629567	0.00856948	0.00150209	0.00968491	-0.00975835	-0.00419998	0.0248601	-0.00906305	-0.00310046	-0.00451024	-0.00573519	0.000518557	0.0163539	-0.00574063
arrowhead	0.000414008	-4.51126e-05	3.40423e-05	3.65717e-05	-0.000825805	0.00100334	-0.000727546	0.000179132	0.00081429	0.000885192	0.000803286	0.00094268	0.000789917	2.25215e-05	-0.000854823	-0.000482841	0.000407492	6.88792e-05	0.00102762	0.00057714	0.000729155	-0.00159321	-0.00104587	0.000690031	-0.00158489	0.000997342	-1.6137e-05	-0.00051283	-7.03499e-05	-0.000569765	-0.000401659	0.00109906	0.000838161	-0.00018398	-0.000203721	-0.00109368	-7.11812e-05	0.000679393	0.00130096	-9.79197e-05	0.000564152	0.000751997	-0.000969865	-0.000153049	-9.27841e-05	0.000635566	-0.001236	0.00122995	0.000859404	-4.95184e-05	-0.000813824	-0.00122062	-8.12467e-05	0.000459432	0.000514715	-0.000684614	6.76076e-05	0.00025088	0.000362966	-5.11472e-05	0.00195315	-0.00154309	0.000428882	-0.000423679	0.00110442	-0.00207779	0.00116883	-0.000661319	0.000143544	-0.000711229	-0.00228983	0.000560838	0.00118742	-0.00210692	0.000793211	-0.00105534	-0.000296022	0.00163696	0.000729688	0.000433543	0.000708828	-0.000588056	-0.00101278	-0.000465228	7.35805e-05	-0.00060209	-7.92648e-06	0.000281909	0.00202084	1.14308e-05	7.47661e-06	0.00084121	-0.000607539	-0.00126133	0.000440433	-0.000533282	-0.00157765	-0.00152586	0.00182515	0.00128754
peaches	0.000689511	0.00187579	-0.00997126	-0.00850307	-0.0119968	0.00779339	-0.00191922	-0.01225	-0.0145931	0.00541881	-0.00471583	-0.00718622	-0.00215998	0.00911699	0.0011353	-0.0127037	0.00271849	-0.0074698	-0.0172992	-0.000905647	-0.00549321	-0.0262353	-0.00277326	0.00473559	-0.00881607	0.00759689	0.0107776	0.012926	0.00488558	-0.0060772	0.00551877	-0.0163724	-0.00523544	-0.000762253	-0.00716611	0.000615491	0.000309145	-0.00154174	-0.00135853	0.0215054	6.02755e-05	0.00943182	-0.00628792	0.010267	0.00130898	0.00359091	0.0129579	0.00348186	-0.000176692	-0.00828365	-0.00308664	0.00473861	0.00331367	0.00491148	0.0138186	-0.0182282	0.00299824	-0.00538603	0.00683801	-0.00359182	0.0168272	-0.00602398	-0.00416364	0.00307613	-0.0174972	0.00566717	-0.0169454	0.0137372	-0.00998507	0.00931425	0.00264077	-0.00472727	0.00117588	0.000485344	-0.00824956	-0.000843814	0.0127697	-9.23965e-05	-0.0223826	-0.00875466	0.0175942	-0.0159872	0.00228507	-0.0122312	0.0223334	-0.00503772	0.0101538	0.00301526	-0.00149882	0.0143847	-0.0105362	-0.00116838	0.0273848	-0.00412634	-0.0104626	-0.00588851	-0.00916599	0.00331482	0.0145194	-0.00886014
nectarines	-0.000184443	0.000132536	-0.00149156	0.00169097	-0.00112654	-0.000282362	-0.00107089	-0.00171035	-0.000650519	0.000544693	0.000562643	-0.000364135	-0.00143472	0.000526562	0.00035267	-0.000775454	-0.00253041	-0.00192142	-0.000579401	0.000171711	0.000170638	0.000611226	0.000778819	0.00092222	-0.00053585	0.000504014	0.00273401	-5.35768e-05	-0.000636431	0.000536482	-0.000744047	0.000258935	-0.000129751	0.000991871	0.000689188	0.00111835	-0.00069929	0.000679712	0.000481482	0.000348371	-0.000258484	0.000380241	0.000660183	-0.000755863	0.00126574	-0.000417549	-0.000468807	0.000121415	-0.0010419	-0.0018379	-0.000578356	0.00135031	-5.20791e-06	-0.000337231	-0.000873572	-0.001175	-0.00150953	-0.000815667	-0.000317388	-0.00202155	0.000220649	-5.13859e-05	0.000816215	-0.00138907	-0.000976714	0.000102462	0.00122084	0.00283524	-0.000128399	0.000666072	-0.00180201	-0.000646228	-3.05391e-05	-0.00165992	0.000767475	0.000203564	-0.00125195	3.06926e-05	0.000831996	-0.0010521	0.00111798	-0.000157467	-0.000303747	-0.00159012	0.00133858	0.00148599	0.000665781	-5.25759e-05	0.000203285	-6.88179e-05	0.000531606	0.000987931	0.000241	0.000152012	0.000784964	-0.00104481	0.00046358	0.00157141	-0.000476609	-0.00213901
pears	-0.00251487	0.00280738	-0.00732226	0.00595713	-0.0132134	-0.00101058	0.00656277	-0.0085485	-0.00901348	0.00129726	-0.00594008	-6.72514e-05	-0.0060553	0.0139183	0.00174652	-0.0148456	0.00674004	-0.00798579	-0.0171578	-0.00476818	-0.00796581	-0.0218252	0.00465551	0.0024314	0.00154548	0.000443223	0.00845035	0.0169759	0.00332983	0.00303138	0.0113518	-0.0138252	1.29431e-05	-0.00199997	0.00734443	-0.0140607	0.00791208	-0.00637134	0.00642813	0.0212073	0.00188171	0.0128278	-0.0103498	0.0119322	0.00358672	-0.00315259	0.0088678	-0.00176668	-0.00223233	-0.00224252	-0.00549838	0.0039783	0.000465648	0.00542367	0.0119167	-0.0130934	0.00317577	0.00195548	0.0182114	0.00629775	0.0130788	-0.0126905	0.0179863	-0.0054328	-0.0137261	0.00807993	-0.0190978	0.0176697	-0.00248553	0.00738066	0.000415338	-0.0110271	-0.00112451	-0.00951682	-0.0166349	-0.00359026	0.00978879	-0.00539939	-0.0202637	0.0033837	0.0121762	-0.0106516	-0.00803038	-0.0199519	0.0145945	-0.00369563	0.00289418	0.00553722	-0.00705883	0.0110477	-0.00428844	-0.00403508	0.0236017	-0.00646196	-0.00965497	0.00600137	-0.00175221	-0.00315001	0.00909625	-0.0120008
tinned	0.00440466	0.0110805	0.013275	-0.00502695	0.0202174	0.00067375	-0.00601165	0.0118092	0.00359192	0.00945057	0.0118967	0.00164747	0.0133261	-0.0165256	-0.0105525	0.0134819	-0.00946124	0.00297974	0.00288733	-0.00096399	0.0168788	0.0216016	-0.0025087	0.000300384	0.00300169	-0.00692876	-0.0111646	-0.00204753	-0.000966461	0.00181253	0.00404009	0.00851413	-0.00050257	0.00918642	0.00644479	0.0124093	-0.00562031	0.0110195	-0.00215042	-0.000390083	0.00259865	-0.0288206	0.0202514	-0.0115529	0.00601679	-2.10893e-05	-0.00641205	0.00240965	-0.00110374	-0.00267495	0.00257807	0.00813089	-0.0128094	-0.0102434	-0.00768861	0.00884316	0.00599313	0.00103003	0.00014591	-0.00112461	7.42216e-05	0.00331832	-0.0103093	0.0115118	0.0171546	-0.00150045	0.0190815	-0.0121412	-0.00895816	-0.00940578	0.00816762	0.00896655	0.00460584	0.0171317	0.0170595	0.0123354	-0.00253982	0.00829033	0.0225198	-0.00526933	-0.0185759	-0.00349825	-0.000363225	0.0114092	-0.0147012	0.00280425	-0.00475865	0.0081844	0.00423805	-0.0188482	0.00314235	0.0126845	-0.0115752	0.00999868	-0.00533498	0.0036915	-6.29006e-05	0.00740502	-0.00482213	0.00656951
plums	-0.00151002	-0.00236466	-0.00782654	2.79484e-05	-0.0115031	0.00422794	0.00784907	-0.00992206	-0.0186962	-0.00265771	-0.00901763	0.00931809	-0.00303912	0.017834	-0.000547073	-0.0101078	-0.00299612	-0.0112831	-0.0152009	-0.00848023	-0.00890373	-0.0219606	-0.00438113	0.00837473	-0.00536853	0.0037213	0.0136063	0.00578194	-0.00980997	-0.00405358	0.0057461	-0.00848986	0.00239893	0.00221732	0.00106343	-0.00702643	0.0017317	-0.00814171	0.00382806	0.0187635	0.00269831	0.0164555	-0.010193	0.0168677	0.00356894	-0.00193562	0.00938038	0.00576821	-0.00136133	-0.00214682	0.00317903	0.00167408	0.00671316	0.00154843	0.0096861	-0.0136576	2.01749e-05	0.0136121	0.0172055	0.00856644	0.0137805	-0.00298494	0.0126158	-0.00361407	-0.017184	0.00644358	-0.0174376	0.0207459	0.00680033	0.0060761	0.0031475	-0.00218522	-0.00354092	-0.0122789	-0.0170961	-0.00620854	0.0117236	-0.00703436	-0.0206552	0.00462621	0.00732502	-0.0195911	-0.00773174	-0.0200465	0.018101	0.00223675	0.0114288	0.00643408	-0.00202381	0.00562593	-0.00182681	-0.00324419	0.0233764	2.10489e-05	0.00488994	0.00201511	-0.00684732	-0.00196808	0.00941106	-0.00857257
#vegetable	-0.00445817	0.00359698	-0.0068594	0.00117429	-0.0115279	-0.00053398	0.010235	-0.0112976	-0.00729246	0.000600034	-0.0142569	0.00136304	-0.00313291	0.0177126	-0.00140711	-0.00826424	0.00374924	-0.00626553	-0.0171397	0.00132768	-0.00980047	-0.0188514	0.00859593	0.00257283	-0.00272843	0.000279462	0.00796792	0.00878441	-0.00212601	0.00297101	0.012594	-0.0142739	0.00362901	-0.00457662	0.00541042	-0.0144247	0.00928361	-0.00809626	0.00324773	0.0160645	-0.00240061	0.0213679	-0.0171375	0.0146789	-0.00132286	-0.00462352	0.0100996	-0.00353135	-0.0073759	-0.00491265	-0.00304927	0.00141418	0.00611425	0.00412699	0.00954669	-0.0100805	-0.00204523	0.00503793	0.0243634	0.00555134	0.00487144	-0.00767301	0.0224454	-0.00563789	-0.0154953	0.0130261	-0.0236834	0.012693	0.00480791	0.0141552	0.00142497	-0.0107627	-0.0090861	-0.00967879	-0.0105503	-0.00326587	0.00746745	-0.00406515	-0.0172743	0.00846451	0.0146198	-0.0102566	-0.00926313	-0.0226174	0.0133357	-0.00676712	0.00596824	0.00408042	-0.000683811	0.00858451	-0.004371	-0.00569152	0.0147523	-0.00501674	-0.00628866	0.00768603	-0.000851616	-0.0051914	0.00911286	-0.00940186
aburana	-0.00238668	0.00415052	-0.00502655	0.00945361	-0.00982033	0.00286279	-0.00149377	-0.0063432	-0.00911346	0.0012453	-0.00188486	0.000322791	-0.00700804	0.0105202	-0.00793798	-0.00994293	0.00710629	-0.00436891	-0.020367	0.00359132	-0.0058205	-0.0198312	-0.000465291	0.00647414	-0.00368324	0.00370295	0.00893011	0.0115547	0.00152864	0.000300151	0.00305537	-0.0192671	0.000604617	0.00195748	0.00818492	-0.01314	0.0108397	-0.0093343	0.00545318	0.0245693	0.0110484	0.0116774	-0.0134731	0.0133239	-0.00173827	-0.0019907	0.00422254	-0.00381275	-0.00816953	-0.00660802	-0.00195779	0.00790407	0.0015078	-0.000344733	0.0122092	-0.0110304	0.00131678	0.0081703	0.0256596	0.0123633	0.0138851	-0.00808588	0.0144722	-0.00740681	-0.0111581	0.011572	-0.0216522	0.0199235	0.000765619	0.0080825	-0.00112101	-0.00832417	-0.00236518	-0.00817387	-0.0112283	-0.00442634	0.0113589	-0.0040112	-0.0199278	0.00441744	0.0135301	-0.00523171	-0.00819039	-0.0155444	0.00885365	-0.00283173	0.00109754	0.00600241	-0.00351244	0.0120028	-0.00709811	-0.0026476	0.0239974	-0.00685723	-0.0124236	0.00542614	-0.00399314	-0.00217376	0.0072846	-0.0137723
acorn	-0.00140813	0.00149796	-4.09191e-05	-0.00155063	-0.00133334	0.000557116	-0.000721006	0.00101345	-0.00261343	0.000385219	-0.000535858	0.00142851	0.000371368	5.75102e-05	-0.000905265	-0.000502982	-0.000911381	0.00104914	-0.000141733	0.00110737	-0.000967246	0.00122932	0.000164845	-0.000303493	0.000563696	0.00102316	-0.00140853	0.000961024	0.000954059	0.00188284	-3.22217e-05	0.000348569	-0.000208949	0.000373069	0.00248105	-0.00240035	-0.000999667	-0.00144175	-9.22319e-05	0.00189957	0.00137478	0.000586079	-8.96457e-05	-0.00140128	-9.79101e-05	-0.00166392	0.00114006	0.00199503	-0.00261858	0.000660163	-0.00107507	0.00148221	-0.00111588	0.00119406	0.000523485	0.000535824	-0.000429876	-0.000224183	0.000782673	0.00015637	0.00027644	0.000252237	0.00154791	0.000334489	-0.00118217	-0.000752268	-0.000521797	0.00109653	8.02697e-05	-0.00271588	-0.000120381	-0.000950642	0.0011949	-0.000965652	-0.00213403	0.000806591	2.68454e-06	0.00144812	-0.000977942	-2.66927e-05	0.000709329	-0.000118148	-6.07181e-05	8.0357e-05	-0.000334369	-0.000890475	-0.00130127	0.00153637	0.000318856	3.80278e-05	0.000683276	-0.000507043	0.000858744	0.00017323	-0.000158766	-0.000600542	0.000930686	-0.000193661	0.00110761	0.000215061
